PRODUCT ID,TITLE,DESCRIPTION,IMAGE,CATEGORIES,TRACK INVENTORY,TAXABLE,SKU,PRICE,SALE PRICE,INVENTORY,WEIGHT,PRODUCT TYPE,OPTION1 NAME,OPTION1 TYPE,OPTION1 VALUE
4916,Mrs. Judson - Housekeeper - 153/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4916_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4916,Mrs. Judson - Housekeeper - 153/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4916_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4917,Nick Wilde - Wily Fox - 154/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4917_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4917,Nick Wilde - Wily Fox - 154/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4917_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4918,Noi - Orphaned Thief - 155/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4918_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4918,Noi - Orphaned Thief - 155/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4918_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4919,Owl - Logical Lecturer - 156/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4919_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4919,Owl - Logical Lecturer - 156/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4919_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4920,Prince Charming - Heir to the Throne - 157/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4920_i1_w898.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4920,Prince Charming - Heir to the Throne - 157/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4920_i1_w898.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4921,Rabbit - Reluctant Host - 158/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4921_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4921,Rabbit - Reluctant Host - 158/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4921_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4922,Sisu - Divine Water Dragon - 159/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4922_i1_w917.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4922,Sisu - Divine Water Dragon - 159/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4922_i1_w917.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4923,he Nokk - Water Spirit - 160/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4923_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4923,he Nokk - Water Spirit - 160/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4923_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4924,Winnie the Pooh - Having a Think - 161/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4924_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4924,Winnie the Pooh - Having a Think - 161/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4924_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4925,Falling Down the Rabbit Hole - 162/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4925_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4925,Falling Down the Rabbit Hole - 162/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4925_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4926,Four Dozen Eggs - 163/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4926_i1_w896.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4926,Four Dozen Eggs - 163/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4926_i1_w896.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4927,Launch - 164/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4927_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4927,Launch - 164/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4927_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4928,Nothing to Hide - 165/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4928_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4928,Nothing to Hide - 165/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4928_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4929,Fang Crossbow - 166/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4929_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4929,Fang Crossbow - 166/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4929_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4930,Gumbo Pot - 167/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4930_i1_w917.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4930,Gumbo Pot - 167/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4930_i1_w917.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4931,Maurice's Workshop - 168/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4931_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4931,Maurice's Workshop - 168/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4931_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4932,Pawpsicle - 169/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4932_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4932,Pawpsicle - 169/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4932_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4933,Goofy - Knight for a Day - 180/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4933_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4933,Goofy - Knight for a Day - 180/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4933_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4934,Hercules - Divine Hero - 181/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4934_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4934,Hercules - Divine Hero - 181/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4934_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4935,Hercules - Hero in Training - 182/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4935_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4935,Hercules - Hero in Training - 182/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4935_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4936,Jafar - Dreadnought - 183/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4936_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4936,Jafar - Dreadnought - 183/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4936_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4937,Jafar - Royal Vizier - 184/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4937_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4937,Jafar - Royal Vizier - 184/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4937_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4938,Kronk - Junior Chipmunk - 185/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4938_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4938,Kronk - Junior Chipmunk - 185/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4938_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4939,Lawrence - Jealous Manservant - 186/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4939_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4939,Lawrence - Jealous Manservant - 186/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4939_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4940,Li Shang - Archery Instructor - 187/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4940_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4940,Li Shang - Archery Instructor - 187/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4940_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4941,Magic Broom - Industrial Model - 188/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4941_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4941,Magic Broom - Industrial Model - 188/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4941_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4942,Namaari - Morning Mist - 189/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4942_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4942,Namaari - Morning Mist - 189/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4942_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4943,Pacha - Village Leader - 190/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4943_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4943,Pacha - Village Leader - 190/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4943_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4944,Prince Naveen - Penniless Royal - 191/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4944_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4944,Prince Naveen - Penniless Royal - 191/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4944_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4945,Queen of Hearts - Capricious Monarch - 192/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4945_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4945,Queen of Hearts - Capricious Monarch - 192/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4945_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4946,Robin Hood - Capable Fighter - 193/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4946_i1_w897.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4946,Robin Hood - Capable Fighter - 193/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4946_i1_w897.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4947,The Huntsman - Reluctant Enforcer - 194/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4947_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4947,The Huntsman - Reluctant Enforcer - 194/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4947_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4948,The Prince - Never Gives Up - 195/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4948_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4948,The Prince - Never Gives Up - 195/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4948_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4949,Tiana - Celebrating Princess - 196/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4949_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4949,Tiana - Celebrating Princess - 196/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4949_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4950,Tiana - Diligent Waitress - 197/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4950_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4950,Tiana - Diligent Waitress - 197/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4950_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4951,Charge! - 198/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4951_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4951,Charge! - 198/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4951_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4952,Let the Storm Rage On - 199/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4952_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4952,Let the Storm Rage On - 199/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4952_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4953,Pick a Fight - 200/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4953_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4953,Pick a Fight - 200/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4953_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4954,Strength of a Raging Fire - 201/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4954_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4954,Strength of a Raging Fire - 201/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4954_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4955,Last Cannon - 202/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4955_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4955,Last Cannon - 202/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4955_i1_w916.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4956,Mouse Armor - 203/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4956_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4956,Mouse Armor - 203/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4956_i1_w960.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4957,Weight Set - 204/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4957_i1_w917.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4957,Weight Set - 204/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4957_i1_w917.jpeg,Rise of the Floodborn,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4958,Agustin Madrigal - Clumsy Dad - 1/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4958_i1_w916.jpeg,Ursula's Return,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4958,Agustin Madrigal - Clumsy Dad - 1/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4958_i1_w916.jpeg,Ursula's Return,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4959,Alma Madrigal - Family Matriarch - 2/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4959_i1_w916.jpeg,Ursula's Return,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4959,Alma Madrigal - Family Matriarch - 2/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4959_i1_w916.jpeg,Ursula's Return,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4960,Baloo - von Bruinwald XIII - 1/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4960_i1_w320.jpeg,Into the Inklands,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4960,Baloo - von Bruinwald XIII - 1/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4960_i1_w320.jpeg,Into the Inklands,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4961,Ariel - Singing Mermaid - 3/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4961_i1_w960.jpeg,Ursula's Return,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4961,Ariel - Singing Mermaid - 3/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4961_i1_w960.jpeg,Ursula's Return,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4962,Cinderella - Melody Weaver - 4/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4962_i1_w960.jpeg,Ursula's Return,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4962,Cinderella - Melody Weaver - 4/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4962_i1_w960.jpeg,Ursula's Return,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4963,Cogsworth - Majordomo - 5/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4963_i1_w960.jpeg,Ursula's Return,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4963,Cogsworth - Majordomo - 5/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4963_i1_w960.jpeg,Ursula's Return,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4964,Bernard - Brand-New Agent - 2/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4964_i1_w917.jpeg,Into the Inklands,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4964,Bernard - Brand-New Agent - 2/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4964_i1_w917.jpeg,Into the Inklands,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4965,Daisy Duck - Lovely Lady - 6/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4965_i1_w916.jpeg,Ursula's Return,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4965,Daisy Duck - Lovely Lady - 6/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4965_i1_w916.jpeg,Ursula's Return,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4966,Chernabog - Evildoer - 3/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4966_i1_w320.jpeg,Into the Inklands,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4966,Chernabog - Evildoer - 3/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4966_i1_w320.jpeg,Into the Inklands,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
4967,Daisy Duck - Musketeer Spy - 7/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4967_i1_w960.jpeg,Ursula's Return,TRUE,TRUE,INTERNAL_SKU_ID:1,0,,0,,physical,Version,radio,Non-Foil
4967,Daisy Duck - Musketeer Spy - 7/204,,https://www.hooverscards.ca/uploads/4/2/9/4/4294662/s702614717933302875_p4967_i1_w960.jpeg,Ursula's Return,TRUE,TRUE,INTERNAL_SKU_ID:2,0,,0,,physical,Version,radio,Cold-Foil
